step,signal,queue
411,2489157876,3
411,30037903,24
411,30037904,12
412,2489157872,25
412,2489157876,3
412,30037903,24
412,30037904,12
413,2489157872,25
413,2489157876,3
413,30037903,24
413,30037904,12
414,2489157872,25
414,2489157876,3
414,30037903,24
414,30037904,12
415,2489157872,25
415,2489157876,3
415,30037903,24
415,30037904,12
416,2489157872,25
416,2489157876,3
416,30037903,24
416,30037904,12
417,2489157872,25
417,2489157876,3
417,30037903,24
417,30037904,12
418,2489157872,25
418,2489157876,3
418,30037903,24
418,30037904,12
419,2489157872,25
419,2489157876,3
419,30037903,24
419,30037904,12
420,2489157872,25
420,2489157876,3
420,30037903,24
420,30037904,12
421,2489157872,25
421,2489157876,3
421,30037903,24
421,30037904,12
422,2489157872,25
422,2489157876,3
422,30037903,26
422,30037904,12
423,2489157872,25
423,2489157876,3
423,30037903,26
423,30037904,12
424,2489157872,25
424,2489157876,3
424,30037903,26
424,30037904,12
425,2489157872,25
425,2489157876,3
425,30037903,26
425,30037904,12
426,2489157872,25
426,2489157876,3
426,30037903,26
426,30037904,12
427,2489157872,25
427,2489157876,3
427,30037903,26
427,30037904,12
428,2489157872,25
428,2489157876,3
428,30037903,26
428,30037904,12
429,2489157872,25
429,2489157876,3
429,30037903,26
429,30037904,12
430,2489157872,25
430,2489157876,3
430,30037903,26
430,30037904,12
431,2489157872,25
431,2489157876,3
431,30037903,26
431,30037904,12
432,2489157872,25
432,2489157876,3
432,30037903,26
432,30037904,12
433,2489157872,25
433,2489157876,3
433,30037903,26
433,30037904,12
434,2489157872,25
434,2489157876,3
434,30037903,26
434,30037904,12
435,2489157872,25
435,2489157876,3
435,30037903,26
435,30037904,12
436,2489157872,25
436,2489157876,3
436,30037903,26
436,30037904,12
437,2489157872,25
437,2489157876,3
437,30037903,26
437,30037904,12
438,2489157872,25
438,2489157876,3
438,30037903,26
438,30037904,12
439,2489157872,25
439,2489157876,3
439,30037903,26
439,30037904,12
440,2489157872,25
440,2489157876,3
440,30037903,26
440,30037904,12
441,2489157872,25
441,2489157876,3
441,30037903,26
441,30037904,12
442,2489157872,25
442,2489157876,3
442,30037903,26
442,30037904,12
443,2489157872,25
443,2489157876,3
443,30037903,26
443,30037904,12
444,2489157872,25
444,2489157876,3
444,30037903,26
444,30037904,12
445,2489157872,25
445,2489157876,3
445,30037903,26
445,30037904,12
446,2489157872,25
446,2489157876,3
446,30037903,26
446,30037904,12
447,2489157872,25
447,2489157876,3
447,30037903,26
447,30037904,12
448,2489157872,25
448,2489157876,3
448,30037903,26
448,30037904,12
449,2489157872,25
449,2489157876,3
449,30037903,26
449,30037904,12
450,2489157872,25
450,2489157876,3
450,30037903,26
450,30037904,12
451,2489157872,25
451,2489157876,3
451,30037903,26
451,30037904,12
452,2489157872,25
452,2489157876,3
452,30037903,26
452,30037904,12
453,2489157872,25
453,2489157876,3
453,30037903,26
453,30037904,12
454,2489157872,25
454,2489157876,3
454,30037903,26
454,30037904,12
455,2489157872,25
455,2489157876,3
455,30037903,26
455,30037904,12
456,2489157872,25
456,2489157876,3
456,30037903,26
456,30037904,12
457,2489157872,25
457,2489157876,3
457,30037903,26
457,30037904,12
458,2489157872,25
458,2489157876,3
458,30037903,26
458,30037904,12
459,2489157872,25
459,2489157876,3
459,30037903,26
459,30037904,12
460,2489157872,25
460,2489157876,3
460,30037903,26
460,30037904,12
461,2489157872,25
461,2489157876,3
461,30037903,26
461,30037904,12
462,2489157872,25
462,2489157876,3
462,30037903,26
462,30037904,12
463,2489157872,25
463,2489157876,3
463,30037903,26
463,30037904,12
464,2489157872,25
464,2489157876,3
464,30037903,26
464,30037904,12
465,2489157872,25
465,2489157876,3
465,30037903,26
465,30037904,12
466,2489157872,25
466,2489157876,3
466,30037903,26
466,30037904,12
467,2489157872,25
467,2489157876,3
467,30037903,26
467,30037904,12
468,2489157872,25
468,2489157876,3
468,30037903,26
468,30037904,12
469,2489157872,25
469,2489157876,3
469,30037903,26
469,30037904,12
470,2489157872,25
470,2489157876,3
470,30037903,26
470,30037904,12
471,2489157872,25
471,2489157876,3
471,30037903,26
471,30037904,12
472,2489157872,25
472,2489157876,3
472,30037903,26
472,30037904,12
473,2489157872,25
473,2489157876,3
473,30037903,26
473,30037904,12
474,2489157872,25
474,2489157876,3
474,30037903,26
474,30037904,12
475,2489157872,25
475,2489157876,3
475,30037903,26
475,30037904,12
476,2489157872,25
476,2489157876,3
476,30037903,26
476,30037904,12
477,2489157872,25
477,2489157876,3
477,30037903,26
477,30037904,12
478,2489157872,25
478,2489157876,3
478,30037903,26
478,30037904,12
479,2489157872,25
479,2489157876,3
479,30037903,26
479,30037904,12
480,2489157872,25
480,2489157876,3
480,30037903,26
480,30037904,12
481,2489157872,25
481,2489157876,3
481,30037903,26
481,30037904,12
482,2489157872,25
482,2489157876,3
482,30037903,26
482,30037904,12
483,2489157872,25
483,2489157876,3
483,30037903,26
483,30037904,12
484,2489157872,25
484,2489157876,3
484,30037903,26
484,30037904,12
485,2489157872,25
485,2489157876,3
485,30037903,26
485,30037904,12
486,2489157872,25
486,2489157876,3
486,30037903,26
486,30037904,12
487,2489157872,25
487,2489157876,3
487,30037903,26
487,30037904,12
488,2489157872,25
488,2489157876,3
488,30037903,26
488,30037904,12
489,2489157872,25
489,2489157876,3
489,30037903,26
489,30037904,12
490,2489157872,25
490,2489157876,3
490,30037903,26
490,30037904,12
491,2489157872,25
491,2489157876,3
491,30037903,26
491,30037904,12
492,2489157872,25
492,2489157876,3
492,30037903,26
492,30037904,12
493,2489157872,25
493,2489157876,3
493,30037903,26
493,30037904,12
494,2489157872,25
494,2489157876,3
494,30037903,26
494,30037904,12
495,2489157872,25
495,2489157876,3
495,30037903,26
495,30037904,12
496,2489157872,25
496,2489157876,3
496,30037903,26
496,30037904,12
497,2489157872,25
497,2489157876,3
497,30037903,26
497,30037904,12
498,2489157872,25
498,2489157876,3
498,30037903,26
498,30037904,12
499,2489157872,25
499,2489157876,3
499,30037903,26
499,30037904,12
500,2489157872,25
500,2489157876,3
500,30037903,26
500,30037904,12
501,2489157872,25
501,2489157876,3
501,30037903,26
501,30037904,12
502,2489157872,25
502,2489157876,3
502,30037903,26
502,30037904,12
503,2489157872,25
503,2489157876,3
503,30037903,24
503,30037904,12
504,2489157872,25
504,2489157876,3
504,30037903,24
504,30037904,12
505,2489157872,25
505,2489157876,3
505,30037903,26
505,30037904,12
506,2489157872,25
506,2489157876,3
506,30037903,26
506,30037904,12
507,2489157872,25
507,2489157876,3
507,30037903,26
507,30037904,12
508,2489157872,25
508,2489157876,3
508,30037903,26
508,30037904,12
509,2489157872,25
509,2489157876,3
509,30037903,26
509,30037904,12
510,2489157872,25
510,2489157876,3
510,30037903,26
510,30037904,12
511,2489157872,25
511,2489157876,3
511,30037903,26
511,30037904,12
512,2489157872,25
512,2489157876,3
512,30037903,26
512,30037904,12
513,2489157872,25
513,2489157876,3
513,30037903,26
513,30037904,12
514,2489157872,25
514,2489157876,3
514,30037903,26
514,30037904,12
515,2489157872,25
515,2489157876,3
515,30037903,26
515,30037904,12
516,2489157872,25
516,2489157876,3
516,30037903,26
516,30037904,12
517,2489157872,25
517,2489157876,3
517,30037903,26
517,30037904,12
518,2489157872,25
518,2489157876,3
518,30037903,26
518,30037904,12
519,2489157872,25
519,2489157876,3
519,30037903,26
519,30037904,12
520,2489157872,25
520,2489157876,3
520,30037903,26
520,30037904,12
521,2489157872,25
521,2489157876,3
521,30037903,26
521,30037904,12
522,2489157872,25
522,2489157876,3
522,30037903,26
522,30037904,12
523,2489157872,25
523,2489157876,3
523,30037903,26
523,30037904,12
524,2489157872,25
524,2489157876,3
524,30037903,26
524,30037904,12
525,2489157872,25
525,2489157876,3
525,30037903,26
525,30037904,12
526,2489157872,25
526,2489157876,3
526,30037903,26
526,30037904,12
527,2489157872,25
527,2489157876,3
527,30037903,26
527,30037904,12
528,2489157872,25
528,2489157876,3
528,30037903,26
528,30037904,12
529,2489157872,25
529,2489157876,3
529,30037903,26
529,30037904,12
530,2489157872,25
530,2489157876,3
530,30037903,26
530,30037904,12
531,2489157872,25
531,2489157876,3
531,30037903,26
531,30037904,14
532,2489157872,25
532,2489157876,3
532,30037903,26
532,30037904,14
533,2489157872,25
533,2489157876,3
533,30037903,26
533,30037904,14
534,2489157872,25
534,2489157876,3
534,30037903,26
534,30037904,14
535,2489157872,25
535,2489157876,3
535,30037903,26
535,30037904,14
536,2489157872,25
536,2489157876,3
536,30037903,26
536,30037904,14
537,2489157872,25
537,2489157876,3
537,30037903,26
537,30037904,14
538,2489157872,25
538,2489157876,3
538,30037903,26
538,30037904,14
539,2489157872,25
539,2489157876,3
539,30037903,26
539,30037904,14
540,2489157872,25
540,2489157876,3
540,30037903,26
540,30037904,14
541,2489157872,25
541,2489157876,3
541,30037903,26
541,30037904,14
542,2489157872,25
542,2489157876,3
542,30037903,26
542,30037904,14
543,2489157872,25
543,2489157876,3
543,30037903,26
543,30037904,14
544,2489157872,25
544,2489157876,3
544,30037903,26
544,30037904,14
545,2489157872,25
545,2489157876,3
545,30037903,26
545,30037904,14
546,2489157872,25
546,2489157876,3
546,30037903,26
546,30037904,14
547,2489157872,25
547,2489157876,3
547,30037903,26
547,30037904,14
548,2489157872,25
548,2489157876,3
548,30037903,26
548,30037904,14
549,2489157872,25
549,2489157876,3
549,30037903,26
549,30037904,14
550,2489157872,25
550,2489157876,3
550,30037903,26
550,30037904,14
551,2489157872,25
551,2489157876,3
551,30037903,26
551,30037904,14
552,2489157872,25
552,2489157876,3
552,30037903,26
552,30037904,14
553,2489157872,25
553,2489157876,3
553,30037903,26
553,30037904,14
554,2489157872,25
554,2489157876,3
554,30037903,26
554,30037904,14
555,2489157872,25
555,2489157876,3
555,30037903,26
555,30037904,14
556,2489157872,25
556,2489157876,3
556,30037903,26
556,30037904,14
557,2489157872,25
557,2489157876,3
557,30037903,26
557,30037904,14
558,2489157872,25
558,2489157876,3
558,30037903,26
558,30037904,14
559,2489157872,25
559,2489157876,3
559,30037903,26
559,30037904,14
560,2489157872,25
560,2489157876,3
560,30037903,26
560,30037904,14
561,2489157872,25
561,2489157876,3
561,30037903,26
561,30037904,14
562,2489157872,25
562,2489157876,3
562,30037903,26
562,30037904,14
563,2489157872,25
563,2489157876,3
563,30037903,26
563,30037904,14
564,2489157872,22
564,2489157876,3
564,30037903,26
564,30037904,14
565,2489157872,19
565,2489157876,3
565,30037903,26
565,30037904,14
566,2489157872,16
566,2489157876,3
566,30037903,26
566,30037904,14
567,2489157872,13
567,2489157876,3
567,30037903,26
567,30037904,14
568,2489157872,13
568,2489157876,3
568,30037903,26
568,30037904,14
569,2489157872,10
569,2489157876,3
569,30037903,26
569,30037904,14
570,2489157872,10
570,2489157876,3
570,30037903,26
570,30037904,14
571,2489157872,13
571,2489157876,3
571,30037903,26
571,30037904,14
572,2489157872,13
572,2489157876,3
572,30037903,26
572,30037904,14
573,2489157872,13
573,2489157876,3
573,30037903,26
573,30037904,14
574,2489157872,16
574,2489157876,3
574,30037903,26
574,30037904,14
575,2489157872,16
575,2489157876,3
575,30037903,26
575,30037904,14
576,2489157872,19
576,2489157876,3
576,30037903,26
576,30037904,14
577,2489157872,22
577,2489157876,3
577,30037903,26
577,30037904,14
578,2489157872,22
578,2489157876,3
578,30037903,26
578,30037904,14
579,2489157872,25
579,2489157876,3
579,30037903,26
579,30037904,14
580,2489157872,28
580,2489157876,3
580,30037903,26
580,30037904,14
581,2489157872,28
581,2489157876,3
581,30037903,26
581,30037904,14
582,2489157872,28
582,2489157876,3
582,30037903,26
582,30037904,14
583,2489157872,28
583,2489157876,3
583,30037903,26
583,30037904,14
584,2489157872,28
584,2489157876,3
584,30037903,26
584,30037904,14
585,2489157872,28
585,2489157876,3
585,30037903,26
585,30037904,14
586,2489157872,28
586,2489157876,3
586,30037903,26
586,30037904,14
587,2489157872,28
587,2489157876,3
587,30037903,26
587,30037904,14
588,2489157872,28
588,2489157876,3
588,30037903,26
588,30037904,14
589,2489157872,28
589,2489157876,3
589,30037903,26
589,30037904,14
590,2489157872,28
590,2489157876,3
590,30037903,26
590,30037904,14
591,2489157872,28
591,2489157876,3
591,30037903,28
591,30037904,14
592,2489157872,28
592,2489157876,3
592,30037903,28
592,30037904,14
593,2489157872,28
593,2489157876,3
593,30037903,28
593,30037904,14
594,2489157872,28
594,2489157876,3
594,30037903,28
594,30037904,14
595,2489157872,28
595,2489157876,3
595,30037903,28
595,30037904,14
596,2489157872,28
596,2489157876,3
596,30037903,28
596,30037904,14
597,2489157872,28
597,2489157876,3
597,30037903,28
597,30037904,14
598,2489157872,28
598,2489157876,3
598,30037903,28
598,30037904,14
599,2489157872,28
599,2489157876,3
599,30037903,28
599,30037904,14
600,2489157872,28
600,2489157876,3
600,30037903,28
600,30037904,14
601,2489157872,28
601,2489157876,3
601,30037903,28
601,30037904,14
602,2489157872,28
602,2489157876,3
602,30037903,28
602,30037904,14
603,2489157872,28
603,2489157876,3
603,30037903,28
603,30037904,14
604,2489157872,28
604,2489157876,3
604,30037903,28
604,30037904,14
605,2489157872,28
605,2489157876,3
605,30037903,28
605,30037904,14
606,2489157872,28
606,2489157876,3
606,30037903,28
606,30037904,14
607,2489157872,28
607,2489157876,3
607,30037903,28
607,30037904,14
608,2489157872,28
608,2489157876,3
608,30037903,28
608,30037904,14
609,2489157872,28
609,2489157876,3
609,30037903,28
609,30037904,14
610,2489157872,28
610,2489157876,3
610,30037903,28
610,30037904,14
611,2489157872,28
611,2489157876,3
611,30037903,28
611,30037904,14
612,2489157872,28
612,2489157876,3
612,30037903,28
612,30037904,14
613,2489157872,28
613,2489157876,3
613,30037903,28
613,30037904,14
614,2489157872,28
614,2489157876,3
614,30037903,28
614,30037904,14
615,2489157872,28
615,2489157876,3
615,30037903,28
615,30037904,14
616,2489157872,28
616,2489157876,3
616,30037903,28
616,30037904,14
617,2489157872,28
617,2489157876,3
617,30037903,28
617,30037904,14
618,2489157872,28
618,2489157876,3
618,30037903,28
618,30037904,14
619,2489157872,28
619,2489157876,3
619,30037903,28
619,30037904,14
620,2489157872,28
620,2489157876,3
620,30037903,28
620,30037904,14
621,2489157872,28
621,2489157876,3
621,30037903,28
621,30037904,14
622,2489157872,28
622,2489157876,3
622,30037903,28
622,30037904,14
623,2489157872,28
623,2489157876,3
623,30037903,28
623,30037904,14
624,2489157872,28
624,2489157876,3
624,30037903,28
624,30037904,14
625,2489157872,28
625,2489157876,3
625,30037903,28
625,30037904,14
626,2489157872,28
626,2489157876,3
626,30037903,28
626,30037904,14
627,2489157872,28
627,2489157876,3
627,30037903,28
627,30037904,14
628,2489157872,28
628,2489157876,3
628,30037903,28
628,30037904,14
629,2489157872,28
629,2489157876,3
629,30037903,28
629,30037904,14
630,2489157872,28
630,2489157876,3
630,30037903,28
630,30037904,14
631,2489157872,28
631,2489157876,3
631,30037903,28
631,30037904,14
632,2489157872,28
632,2489157876,3
632,30037903,28
632,30037904,14
633,2489157872,28
633,2489157876,3
633,30037903,28
633,30037904,14
634,2489157872,28
634,2489157876,3
634,30037903,28
634,30037904,14
635,2489157872,28
635,2489157876,3
635,30037903,28
635,30037904,14
636,2489157872,28
636,2489157876,3
636,30037903,28
636,30037904,14
637,2489157872,28
637,2489157876,3
637,30037903,28
637,30037904,14
638,2489157872,28
638,2489157876,3
638,30037903,28
638,30037904,14
639,2489157872,28
639,2489157876,3
639,30037903,28
639,30037904,14
640,2489157872,28
640,2489157876,3
640,30037903,28
640,30037904,14
641,2489157872,28
641,2489157876,3
641,30037903,28
641,30037904,14
642,2489157872,28
642,2489157876,3
642,30037903,28
642,30037904,14
643,2489157872,28
643,2489157876,3
643,30037903,28
643,30037904,14
644,2489157872,28
644,2489157876,3
644,30037903,28
644,30037904,14
645,2489157872,28
645,2489157876,3
645,30037903,28
645,30037904,14
646,2489157872,28
646,2489157876,2
646,30037903,30
646,30037904,14
647,2489157872,28
647,2489157876,2
647,30037903,30
647,30037904,14
648,2489157872,28
648,2489157876,2
648,30037903,30
648,30037904,14
649,2489157872,28
649,2489157876,2
649,30037903,29
649,30037904,14
650,2489157872,28
650,2489157876,2
650,30037903,28
650,30037904,14
651,2489157872,28
651,2489157876,3
651,30037903,27
651,30037904,14
652,2489157872,28
652,2489157876,3
652,30037903,26
652,30037904,14
653,2489157872,26
653,2489157876,3
653,30037903,26
653,30037904,14
654,2489157872,26
654,2489157876,3
654,30037903,26
654,30037904,14
655,2489157872,26
655,2489157876,3
655,30037903,25
655,30037904,14
656,2489157872,26
656,2489157876,5
656,30037903,23
656,30037904,14
657,2489157872,26
657,2489157876,5
657,30037903,23
657,30037904,14
658,2489157872,26
658,2489157876,5
658,30037903,22
658,30037904,14
659,2489157872,26
659,2489157876,5
659,30037903,23
659,30037904,14
660,2489157872,26
660,2489157876,3
660,30037903,25
660,30037904,14
661,2489157872,26
661,2489157876,3
661,30037903,24
661,30037904,14
662,2489157872,26
662,2489157876,3
662,30037903,24
662,30037904,14
663,2489157872,26
663,2489157876,3
663,30037903,22
663,30037904,14
664,2489157872,23
664,2489157876,3
664,30037903,22
664,30037904,14
665,2489157872,20
665,2489157876,3
665,30037903,18
665,30037904,14
666,2489157872,17
666,2489157876,5
666,30037903,20
666,30037904,14
667,2489157872,14
667,2489157876,5
667,30037903,18
667,30037904,14
668,2489157872,11
668,2489157876,5
668,30037903,22
668,30037904,16
669,2489157872,8
669,2489157876,5
669,30037903,20
669,30037904,16
670,2489157872,5
670,2489157876,5
670,30037903,24
670,30037904,14
671,2489157872,2
671,2489157876,5
671,30037903,24
671,30037904,12
672,2489157872,2
672,2489157876,5
672,30037903,26
672,30037904,10
673,2489157872,5
673,2489157876,5
673,30037903,26
673,30037904,8
674,2489157872,5
674,2489157876,5
674,30037903,26
674,30037904,6
675,2489157872,8
675,2489157876,5
675,30037903,28
675,30037904,6
676,2489157872,8
676,2489157876,5
676,30037903,28
676,30037904,6
677,2489157872,11
677,2489157876,5
677,30037903,28
677,30037904,6
678,2489157872,14
678,2489157876,5
678,30037903,28
678,30037904,10
679,2489157872,17
679,2489157876,5
679,30037903,28
679,30037904,8
680,2489157872,17
680,2489157876,5
680,30037903,28
680,30037904,10
681,2489157872,20
681,2489157876,5
681,30037903,28
681,30037904,10
682,2489157872,23
682,2489157876,5
682,30037903,28
682,30037904,12
683,2489157872,23
683,2489157876,5
683,30037903,28
683,30037904,14
684,2489157872,26
684,2489157876,5
684,30037903,28
684,30037904,14
685,2489157872,26
685,2489157876,5
685,30037903,28
685,30037904,14
686,2489157872,26
686,2489157876,5
686,30037903,28
686,30037904,16
687,2489157872,26
687,2489157876,5
687,30037903,28
687,30037904,16
688,2489157872,26
688,2489157876,5
688,30037903,28
688,30037904,16
689,2489157872,26
